CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPrelevement;CoordXPrel;CoordYPrel;ProjectPrel;LibelléProjection;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DatePrel;HeurePrel;DateFinPrel;HeureFinPrel;CdZoneVerticaleProspectee;MnémoZoneVerticaleProspectée;ProfondeurPrel;CdDifficultePrel;MnemoDifficultePrel;CdAccredPrel;MnemoAccredPrel;AgrePrel;CdFinalitePrel;LbFinalitePrel;CommentairesPrel;CdRdd;NomRdd;CdProducteurPrelevement;NomProducteurPrelevement;CdPreleveur;NomPreleveur
05117000;La Garonne à Lamagistère;1595858;;;26;RGF93 / Lambert 93;3;Eau;;;2020-12-09;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1598085;;;26;RGF93 / Lambert 93;3;Eau;;;2021-01-28;09:32:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1599758;;;26;RGF93 / Lambert 93;3;Eau;;;2021-02-24;10:31:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1602187;;;26;RGF93 / Lambert 93;3;Eau;;;2021-03-18;10:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1603394;;;26;RGF93 / Lambert 93;3;Eau;;;2021-03-24;09:28:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1605272;;;26;RGF93 / Lambert 93;3;Eau;;;2021-04-28;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1609671;;;26;RGF93 / Lambert 93;3;Eau;;;2021-05-20;09:16:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1611551;;;26;RGF93 / Lambert 93;3;Eau;;;2021-06-02;14:32:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1612923;;;26;RGF93 / Lambert 93;3;Eau;;;2021-06-22;10:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;Pneu;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1613118;;;26;RGF93 / Lambert 93;3;Eau;;;2021-07-01;14:44:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1615487;;;26;RGF93 / Lambert 93;3;Eau;;;2021-07-29;09:14:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1616327;;;26;RGF93 / Lambert 93;3;Eau;;;2021-09-01;11:46:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1618571;;;26;RGF93 / Lambert 93;3;Eau;;;2021-08-25;10:32:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1620227;;;26;RGF93 / Lambert 93;3;Eau;;;2021-09-16;10:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1621500;;;26;RGF93 / Lambert 93;3;Eau;;;2021-09-23;10:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1623893;;;26;RGF93 / Lambert 93;3;Eau;;;2021-10-19;11:24:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1624915;;;26;RGF93 / Lambert 93;6;Sédiments;;;2021-09-01;11:46:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1626829;;;26;RGF93 / Lambert 93;3;Eau;;;2021-11-25;09:12:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1627308;;;26;RGF93 / Lambert 93;3;Eau;;;2021-12-01;14:28:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;1628010;;;26;RGF93 / Lambert 93;3;Eau;;;2021-12-14;11:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;535134;;;26;RGF93 / Lambert 93;3;Eau;;;2015-01-22;14:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;538531;;;26;RGF93 / Lambert 93;3;Eau;;;2015-03-11;15:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000101;Réseau de suivi des produits phytosanitaires dans les eaux superficielles du bassin Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO
05117000;La Garonne à Lamagistère;540173;;;26;RGF93 / Lambert 93;3;Eau;;;2015-02-18;09:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;540175;;;26;RGF93 / Lambert 93;3;Eau;;;2015-03-19;12:29:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;544377;;;26;RGF93 / Lambert 93;3;Eau;;;2015-04-15;14:46:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;547891;;;26;RGF93 / Lambert 93;3;Eau;;;2015-06-03;13:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000101;Réseau de suivi des produits phytosanitaires dans les eaux superficielles du bassin Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO
05117000;La Garonne à Lamagistère;549787;;;26;RGF93 / Lambert 93;3;Eau;;;2015-05-21;13:54:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;549789;;;26;RGF93 / Lambert 93;3;Eau;;;2015-06-17;10:35:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;554364;;;26;RGF93 / Lambert 93;3;Eau;;;2015-07-01;14:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000101;Réseau de suivi des produits phytosanitaires dans les eaux superficielles du bassin Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO
05117000;La Garonne à Lamagistère;554366;;;26;RGF93 / Lambert 93;3;Eau;;;2015-07-29;14:40:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000101;Réseau de suivi des produits phytosanitaires dans les eaux superficielles du bassin Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO
05117000;La Garonne à Lamagistère;555607;;;26;RGF93 / Lambert 93;3;Eau;;;2015-07-23;13:52:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;578530;;;26;RGF93 / Lambert 93;3;Eau;;;2015-08-19;09:43:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;581484;;;26;RGF93 / Lambert 93;3;Eau;;;2015-09-09;14:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000101;Réseau de suivi des produits phytosanitaires dans les eaux superficielles du bassin Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO
05117000;La Garonne à Lamagistère;582500;;;26;RGF93 / Lambert 93;3;Eau;;;2015-09-17;13:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;585846;;;26;RGF93 / Lambert 93;3;Eau;;;2015-10-21;09:43:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;588704;;;26;RGF93 / Lambert 93;3;Eau;;;2015-11-25;14:50:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000101;Réseau de suivi des produits phytosanitaires dans les eaux superficielles du bassin Adour-Garonne;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41749411900023;AQUABIO
05117000;La Garonne à Lamagistère;589819;;;26;RGF93 / Lambert 93;3;Eau;;;2015-11-19;14:27:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;592517;;;26;RGF93 / Lambert 93;3;Eau;;;2015-12-09;14:05:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;592839;;;26;RGF93 / Lambert 93;6;Sédiments;;;2015-09-23;10:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22260001700362;DEPARTEMENT DE LA DROME - LABORATOIRE DEP D'ANALYSES DROME
05117000;La Garonne à Lamagistère;838961;;;26;RGF93 / Lambert 93;3;Eau;;;2016-01-28;09:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839075;;;26;RGF93 / Lambert 93;3;Eau;;;2016-12-12;12:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839100;;;26;RGF93 / Lambert 93;3;Eau;;;2016-08-22;12:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839144;;;26;RGF93 / Lambert 93;3;Eau;;;2016-10-17;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839189;;;26;RGF93 / Lambert 93;3;Eau;;;2016-02-22;12:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839357;;;26;RGF93 / Lambert 93;3;Eau;;;2016-04-18;12:00:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839436;;;26;RGF93 / Lambert 93;3;Eau;;;2016-07-27;09:10:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839456;;;26;RGF93 / Lambert 93;3;Eau;;;2016-11-16;09:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839587;;;26;RGF93 / Lambert 93;3;Eau;;;2016-03-24;09:20:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839639;;;26;RGF93 / Lambert 93;3;Eau;;;2016-06-20;11:25:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839655;;;26;RGF93 / Lambert 93;3;Eau;;;2016-09-21;08:55:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;839687;;;26;RGF93 / Lambert 93;3;Eau;;;2016-05-25;09:15:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
05117000;La Garonne à Lamagistère;844998;;;26;RGF93 / Lambert 93;3;Eau;;;2016-03-17;11:53:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;845414;;;26;RGF93 / Lambert 93;3;Eau;;;2016-08-04;13:14:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;845550;;;26;RGF93 / Lambert 93;3;Eau;;;2016-06-30;11:02:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;845639;;;26;RGF93 / Lambert 93;3;Eau;;;2016-06-02;11:45:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;845676;;;26;RGF93 / Lambert 93;3;Eau;;;2016-12-01;11:21:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;845767;;;26;RGF93 / Lambert 93;3;Eau;;;2016-09-15;11:30:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;22310001700225;DEPARTEMENT DE LA HAUTE GARONNE - LABORATOIRE DEPARTEMENTAL 31 EVA
05117000;La Garonne à Lamagistère;855957;;;26;RGF93 / Lambert 93;3;Eau;;;2017-01-25;09:34:00;;;;;;0;Difficultés inconnues;0;INCONNU;;0;Finalité inconnue;;0500000073;Contrôle de surveillance des cours d'eau du bassin Adour, Garonne, Dordogne, Charente et cours d'eau côtiers charentais et aquitains;18310006400033;AGENCE DE L'EAU ADOUR GARONNE;41881405900014;LABORATOIRES DES PYRENEES ET DES LANDES
